id,tz,sleep_from,sleep_to,sched,hours,rating,comment,framerate,snore,noise,cycles,deepsleep,lenadjust,geo,tags
1620254108979,Europe/Madrid,2021-05-06 00:35:00,2021-05-06 07:40:00,2021-05-06 08:00:00,7.09,0.0, #watch  #sport   #home,10007,2550,0.02502626,10,0.44645187,-22,ca8b47d1,"watch,sport,home"
1620172158425,Europe/Madrid,2021-05-05 01:49:00,2021-05-05 08:49:00,2021-05-05 08:49:00,7.0,0.0, #watch   #home,10007,0,0.021694256,9,0.51192623,0,ca8b476f,"watch,home"
1620084120487,Europe/Madrid,2021-05-04 01:22:00,2021-05-04 07:52:00,2021-05-04 07:52:00,6.5,0.0,Manually added,10007,-1,-1.0,-1,-2.0,0,,
1619997284324,Europe/Madrid,2021-05-03 01:14:00,2021-05-03 08:18:00,2021-05-03 08:00:00,7.07,0.0, #watch  #home,10007,0,0.028691385,9,0.39285713,-11,ca8b476f,"watch,home"
1619908805231,Europe/Madrid,2021-05-02 00:40:00,2021-05-02 04:24:00,2021-05-02 08:30:00,3.74,0.0, \n 		 #watch  #sport #home,10007,0,0.030333051,0,-1.0,0,ca8b47d7,"watch,sport,home"
1619827068612,Europe/Madrid,2021-05-01 01:57:00,2021-05-01 09:36:00,2021-05-01 09:45:00,7.64,0.0, \n 		 #watch  #home,10007,0,0.043297436,11,0.36956522,-4,ca8b47d1,"watch,home"
1619741376687,Europe/Madrid,2021-04-30 02:09:00,2021-04-30 08:55:00,2021-04-30 08:00:00,6.77,0.0, #watch   #sport #home,10007,0,0.02815218,10,0.5487805,-2,ca8b476f,"watch,sport,home"
1619650703072,Europe/Madrid,2021-04-29 00:58:00,2021-04-29 07:35:00,2021-04-29 08:00:00,6.61,0.0, #watch  #home,10007,0,0.052410454,0,-1.0,0,ca8b47d1,"watch,home"
1619562526711,Europe/Madrid,2021-04-28 00:28:00,2021-04-28 08:37:00,2021-04-28 08:00:00,8.14,0.0, #watch    #home,10007,0,0.030473385,12,0.42857143,-108,ca8b47d1,"watch,home"
1619475729406,Europe/Madrid,2021-04-27 00:22:00,2021-04-27 08:00:00,2021-04-27 08:00:00,7.64,0.0, #watch #fullmoon   #home,10007,0,0.021718983,0,0.0,-10,ca8b476f,"watch,fullmoon,home"
1619392482822,Europe/Madrid,2021-04-26 01:14:00,2021-04-26 08:23:00,2021-04-26 08:00:00,7.14,0.0, #watch     #home,10007,0,0.028902523,11,0.53488374,-14,ca8b47d1,"watch,home"
1619310259288,Europe/Madrid,2021-04-25 02:24:00,2021-04-25 09:20:00,2021-04-25 08:30:00,6.94,0.0, \n 		 #watch  #sport #home,10007,0,0.012307313,11,0.5952381,-7,ca8b476f,"watch,sport,home"
1619224492352,Europe/Madrid,2021-04-24 02:34:00,2021-04-24 08:24:00,2021-04-24 08:30:00,5.82,0.0, \n 		 #watch  #sport  #home,10007,0,0.01943903,6,0.45714286,-2,ca8b47d1,"watch,sport,home"
1619130852142,Europe/Madrid,2021-04-23 00:34:00,2021-04-23 08:06:00,2021-04-23 08:00:00,7.53,0.0, #watch  #home,10007,330,0.044615492,11,0.47191012,-14,ca8b47d1,"watch,home"
1619046716675,Europe/Madrid,2021-04-22 01:11:00,2021-04-22 08:26:00,2021-04-22 08:00:00,7.25,0.0, #watch   #home,10007,0,0.014515849,7,0.39534885,-53,ca8b476f,"watch,home"
1618959382578,Europe/Madrid,2021-04-21 00:56:00,2021-04-21 08:20:00,2021-04-21 08:00:00,7.4,0.0, #watch   #home,10007,60,0.017208276,7,0.5168539,-4,ca8b476f,"watch,home"
1618868881748,Europe/Madrid,2021-04-19 23:48:00,2021-04-20 08:10:00,2021-04-20 08:00:00,8.37,0.0, #watch  #home,10007,360,0.05351348,11,0.5277778,-2,ca8b47d1,"watch,home"
1618785493045,Europe/Madrid,2021-04-19 00:38:00,2021-04-19 08:14:00,2021-04-19 08:00:00,7.6,0.0, #watch   #sport #home,10007,0,0.010415544,6,0.65384614,-4,ca8b476f,"watch,sport,home"
1618702869451,Europe/Madrid,2021-04-18 01:41:00,2021-04-18 08:17:00,2021-04-18 08:40:00,6.6,0.0, \n 		 #watch   #home,10007,150,0.023819,10,0.46697113,-2,ca8b47d1,"watch,home"
1618612340974,Europe/Madrid,2021-04-17 00:32:00,2021-04-17 09:22:00,2021-04-17 09:45:00,8.84,0.0, \n 		 #watch  #home,10007,0,0.026323676,11,0.4620871,0,ca8b47d1,"watch,home"
1618531177207,Europe/Madrid,2021-04-16 01:59:00,2021-04-16 08:45:00,2021-04-16 09:00:00,6.77,0.0, #watch  #sport  #home,10007,0,0.020424731,7,0.4390244,-2,ca8b476f,"watch,sport,home"
1618438801319,Europe/Madrid,2021-04-15 00:20:00,2021-04-15 08:14:00,2021-04-15 08:20:00,7.9,0.0, #watch #auto   #home,10007,30,0.013082782,11,0.47368422,-12,ca8b476f,"watch,auto,home"
1618353278818,Europe/Madrid,2021-04-14 00:34:00,2021-04-14 08:02:00,2021-04-14 08:20:00,7.46,0.0, #watch    #sport #home,10007,0,0.016889054,12,0.53333336,-1,ca8b47d1,"watch,sport,home"
1618270376386,Europe/Madrid,2021-04-13 01:32:00,2021-04-13 08:44:00,2021-04-13 08:20:00,7.19,0.0, #watch    #home,10007,0,0.018875556,11,0.51022923,-24,ca8b476f,"watch,home"
1618183610037,Europe/Madrid,2021-04-12 01:26:00,2021-04-12 08:15:00,2021-04-12 08:20:00,6.81,0.0, #watch #newmoon   #home,10007,0,0.012868414,9,0.3875,-2,ca8b47d1,"watch,newmoon,home"
1618099195261,Europe/Madrid,2021-04-11 01:59:00,2021-04-11 09:52:00,2021-04-11 09:45:00,7.88,0.0, \n 		 #watch   #home,10007,0,0.020541508,9,0.38297874,-4,ca8b47d1,"watch,home"
1618012054838,Europe/Madrid,2021-04-10 01:47:00,2021-04-10 09:01:00,2021-04-10 09:30:00,7.23,0.0, \n 		 #watch    #home,10007,120,0.009217858,11,0.50574714,0,ca8b47d1,"watch,home"
1617922146629,Europe/Madrid,2021-04-09 00:49:00,2021-04-09 08:34:00,2021-04-09 08:20:00,7.76,0.0, #watch   #home,10007,0,0.02776024,2,0.71428573,-4,ca8b476f,"watch,home"
1617835920487,Europe/Madrid,2021-04-08 00:52:00,2021-04-08 07:52:00,2021-04-08 07:52:00,7.0,0.0,Manually added,10007,-1,-1.0,-1,-1.0,0,,
1617748563450,Europe/Madrid,2021-04-07 00:36:00,2021-04-07 08:17:00,2021-04-07 08:30:00,7.69,0.0, #watch    #home,10007,0,0.013942326,5,0.40860215,0,ca8b476f,"watch,home"
1617668219033,Europe/Madrid,2021-04-06 02:16:00,2021-04-06 09:00:00,2021-04-06 09:15:00,6.73,0.0, #watch   #home,10007,0,0.010716879,9,0.49382716,0,ca8b476f,"watch,home"
1617581222501,Europe/Madrid,2021-04-05 02:07:00,2021-04-05 09:37:00,2021-04-05 09:30:00,7.5,0.0, #watch  #home,10007,570,0.029120337,9,0.4,-26,ca8b47d1,"watch,home"
1617492510578,Europe/Madrid,2021-04-04 01:28:00,2021-04-04 09:02:00,2021-04-04 08:45:00,7.56,0.0, \n 		 #watch        #home,10007,270,0.029870123,6,0.325,-61,ca8b47d1,"watch,home"
1617408459750,Europe/Madrid,2021-04-03 02:07:00,2021-04-03 09:29:00,2021-04-03 09:30:00,7.36,0.0, \n 		 #watch     #home,10007,0,0.01016873,8,0.4494382,-45,ca8b476f,"watch,home"
1617321905480,Europe/Madrid,2021-04-02 02:05:00,2021-04-02 09:31:00,2021-04-02 09:30:00,7.44,0.0, #watch    #home,10007,0,0.011664451,12,0.56666666,-2,ca8b476f,"watch,home"
1617232346234,Europe/Madrid,2021-04-01 01:12:00,2021-04-01 09:19:00,2021-04-01 09:00:00,8.12,0.0, #watch     #home,10007,150,0.025197083,14,0.48240682,-7,ca8b47d1,"watch,home"
1617147701448,Europe/Madrid,2021-03-31 01:41:00,2021-03-31 09:00:00,2021-03-31 09:00:00,7.31,0.0, #watch     #sport #home,10007,30,0.017276911,-1,-1.0,0,ca8b476f,"watch,sport,home"
1617058472269,Europe/Madrid,2021-03-30 00:54:00,2021-03-30 08:40:00,2021-03-30 08:40:00,7.77,0.0,Manually added #sport_4x,10007,-1,-1.0,-1,-1.0,0,,sport
1616972054672,Europe/Madrid,2021-03-29 00:54:00,2021-03-29 06:55:00,2021-03-29 07:00:00,6.02,0.0, #watch #fullmoon         #home,10007,0,0.011290405,7,0.42465752,-2,ca8b476f,"watch,fullmoon,home"
1616886614764,Europe/Madrid,2021-03-28 00:10:00,2021-03-28 09:21:00,2021-03-28 10:00:00,8.19,0.0, \n 		 #watch       #sport #home,10007,1500,0.04054191,12,0.3939394,0,ca8b47d1,"watch,sport,home"
1616806541095,Europe/Madrid,2021-03-27 01:55:00,2021-03-27 09:48:00,2021-03-27 10:00:00,7.88,0.0, \n 		 #watch    #home,10007,30,0.045025982,12,0.35789475,-2,ca8b47d1,"watch,home"
1616722804650,Europe/Madrid,2021-03-26 02:40:00,2021-03-26 09:32:00,2021-03-26 09:30:00,6.87,0.0, #watch    #home,10007,0,0.014121316,11,0.5301205,-4,ca8b476f,"watch,home"
1616635100256,Europe/Madrid,2021-03-25 02:18:00,2021-03-25 08:01:00,2021-03-25 09:30:00,5.71,0.0, #watch  #home,10007,390,0.048517387,0,-1.0,0,ca8b476f,"watch,home"
1616544946742,Europe/Madrid,2021-03-24 01:15:00,2021-03-24 08:17:00,2021-03-24 08:30:00,7.04,0.0, #watch     #home,10007,330,0.024217533,10,0.4117647,0,ca8b47d1,"watch,home"
1616458207667,Europe/Madrid,2021-03-23 01:10:00,2021-03-23 08:14:00,2021-03-23 08:30:00,7.07,0.0, #watch     #home,10007,30,0.01336184,9,0.47058824,0,ca8b476f,"watch,home"
1616372685781,Europe/Madrid,2021-03-22 01:24:00,2021-03-22 08:41:00,2021-03-22 08:30:00,7.28,0.0, #watch     #home,10007,30,0.012795328,11,0.48863637,-12,ca8b476f,"watch,home"
1616287751610,Europe/Madrid,2021-03-21 01:49:00,2021-03-21 07:33:00,2021-03-21 10:00:00,5.75,0.0, \n 		 #watch  #sport #home,10007,690,0.06886384,0,-1.0,0,ca8b47d1,"watch,sport,home"
1616201529374,Europe/Madrid,2021-03-20 01:52:00,2021-03-20 09:36:00,2021-03-20 10:00:00,7.74,0.0, \n 		 #watch     #home,10007,90,0.02094271,8,0.3655914,0,ca8b47d1,"watch,home"
1616112730349,Europe/Madrid,2021-03-19 01:12:00,2021-03-19 08:47:00,2021-03-19 08:30:00,7.59,0.0, #watch      #home,10007,90,0.014266699,11,0.5326087,-100,ca8b476f,"watch,home"
1616027418917,Europe/Madrid,2021-03-18 01:30:00,2021-03-18 08:55:00,2021-03-18 08:45:00,7.42,0.0,  #home,10007,270,0.03154593,10,0.51111114,-9,ca8b47d1,home
1615945083871,Europe/Madrid,2021-03-17 02:38:00,2021-03-17 08:58:00,2021-03-17 08:45:00,6.33,0.0, #watch   #home,10007,0,0.022411294,8,0.4472522,-10,ca8b476f,"watch,home"
1615851998981,Europe/Madrid,2021-03-16 00:46:00,2021-03-16 08:36:00,2021-03-16 08:30:00,7.83,0.0, #watch     #home,10007,0,0.018970715,8,0.42553192,-49,ca8b476f,"watch,home"
1615764402277,Europe/Madrid,2021-03-15 00:26:00,2021-03-15 08:29:00,2021-03-15 09:30:00,8.05,0.0, #watch      #home,10007,0,0.019716935,10,0.48453608,-45,ca8b476f,"watch,home"
1615684629798,Europe/Madrid,2021-03-14 02:17:00,2021-03-14 10:10:00,2021-03-14 10:00:00,7.89,0.0, \n 		 #watch #newmoon     #sport #home,10007,510,0.03580352,11,0.4631579,-9,ca8b47d1,"watch,newmoon,sport,home"
1615596000000,Europe/Madrid,2021-03-13 01:40:00,2021-03-13 08:55:00,2021-03-13 08:55:00,7.25,0.0,Manually added #newmoon,10007,-1,-1.0,-1,-1.0,0,,newmoon
1615513571999,Europe/Madrid,2021-03-12 02:46:00,2021-03-12 09:10:00,2021-03-12 09:30:00,6.4,0.0, #watch     #home,10007,0,0.03372631,5,0.38961038,-20,ca8b476f,"watch,home"
1615429380589,Europe/Madrid,2021-03-11 03:23:00,2021-03-11 08:40:00,2021-03-11 08:40:00,5.28,0.0,Manually added #sport,10007,-1,-1.0,-1,-1.0,0,,sport
1615331968119,Europe/Madrid,2021-03-10 00:19:00,2021-03-10 08:41:00,2021-03-10 08:40:00,8.36,0.0, #watch    #home,10007,810,0.05841854,8,0.26732674,-2,ca8b47d1,"watch,home"
1615249207500,Europe/Madrid,2021-03-09 01:20:00,2021-03-09 08:40:00,2021-03-09 08:40:00,7.34,0.0, #watch      #home,10007,60,0.01966035,7,0.49970526,0,ca8b476f,"watch,home"
1615163599818,Europe/Madrid,2021-03-08 01:33:00,2021-03-08 08:40:00,2021-03-08 08:45:00,7.12,0.0, #watch    #home,10007,0,0.016168421,9,0.54651165,0,ca8b476f,"watch,home"
1615080761577,Europe/Madrid,2021-03-07 02:32:00,2021-03-07 09:59:00,2021-03-07 10:00:00,7.45,0.0, \n 		 #watch     #sport #home,10007,60,0.02792794,15,0.5555556,-2,ca8b47d1,"watch,sport,home"
1614994557069,Europe/Madrid,2021-03-06 02:35:00,2021-03-06 09:40:00,2021-03-06 10:00:00,7.07,0.0, \n 		 #watch    #home,10007,0,0.019944426,7,0.4117647,-2,ca8b476f,"watch,home"
1614905878452,Europe/Madrid,2021-03-05 01:57:00,2021-03-05 08:55:00,2021-03-05 08:45:00,6.96,0.0, #watch      #home,10007,0,0.021341858,9,0.5,-14,ca8b476f,"watch,home"
1614816045588,Europe/Madrid,2021-03-04 01:00:00,2021-03-04 08:49:00,2021-03-04 08:45:00,7.81,0.0, #watch       #home,10007,240,0.030176032,12,0.44680852,-28,ca8b47d1,"watch,home"
1614732860009,Europe/Madrid,2021-03-03 01:54:00,2021-03-03 08:51:00,2021-03-03 08:51:00,6.95,0.0,Manually added,10007,-1,-1.0,-1,-1.0,0,,
1614645438032,Europe/Madrid,2021-03-02 01:37:00,2021-03-02 08:38:00,2021-03-02 08:30:00,7.01,0.0, #watch     #home,10007,0,0.027740423,5,0.42352942,-39,ca8b476f,"watch,home"
1614551175960,Europe/Madrid,2021-02-28 23:26:00,2021-03-01 07:36:00,2021-03-01 07:30:00,8.17,0.0, #watch     #home,10007,30,0.040941227,11,0.39795917,-18,ca8b47d1,"watch,home"
1614475648547,Europe/Madrid,2021-02-28 02:27:00,2021-02-28 09:36:00,2021-02-28 10:00:00,7.15,0.0, \n 		 #watch      #home,10007,0,0.019366996,6,0.4883721,-5,ca8b476f,"watch,home"
1614388986293,Europe/Madrid,2021-02-27 02:23:00,2021-02-27 09:45:00,2021-02-27 10:00:00,7.38,0.0, \n 		 #watch #auto #fullmoon  #sport #home,10007,120,0.027762864,8,0.42528737,-27,ca8b47d1,"watch,auto,fullmoon,sport,home"
1614298977716,Europe/Madrid,2021-02-26 01:22:00,2021-02-26 08:43:00,2021-02-26 08:30:00,7.34,0.0, #watch    #home,10007,60,0.013515648,10,0.5447286,-85,ca8b476f,"watch,home"
1614214090803,Europe/Madrid,2021-02-25 01:48:00,2021-02-25 08:38:00,2021-02-25 08:30:00,6.84,0.0, #watch #alcohol      #home,10007,0,0.010333025,11,0.4630898,-31,ca8b476f,"watch,alcohol,home"
1614125610733,Europe/Madrid,2021-02-24 01:13:00,2021-02-24 08:30:00,2021-02-24 08:30:00,7.28,0.0, #watch      #home,10007,0,0.03287049,7,0.4597701,-64,ca8b476f,"watch,home"
1614040923106,Europe/Madrid,2021-02-23 01:42:00,2021-02-23 09:26:00,2021-02-23 08:45:00,7.74,0.0, #watch   #home,10007,30,0.015757874,6,0.44615385,-8,ca8b476f,"watch,home"
1613949724734,Europe/Madrid,2021-02-22 00:22:00,2021-02-22 07:16:00,2021-02-22 08:15:00,6.91,0.0, #watch  #home,10007,90,0.07232652,0,-1.0,-10,ca8b47d1,"watch,home"
1613869171961,Europe/Madrid,2021-02-21 01:59:00,2021-02-21 09:33:00,2021-02-21 09:30:00,7.57,0.0, \n 		 #watch      #sport #home,10007,330,0.022948781,10,0.3956044,-49,ca8b47d1,"watch,sport,home"
1613781914260,Europe/Madrid,2021-02-20 01:45:00,2021-02-20 08:45:00,2021-02-20 09:15:00,7.0,0.0, \n 		 #watch     #sport #home,10007,0,0.011466795,10,0.6069281,-30,ca8b476f,"watch,sport,home"
1613691639632,Europe/Madrid,2021-02-19 00:40:00,2021-02-19 08:21:00,2021-02-19 08:30:00,7.69,0.0, #watch         #home,10007,0,0.033299804,10,0.4516129,-38,ca8b47d1,"watch,home"
1613604574573,Europe/Madrid,2021-02-18 00:29:00,2021-02-18 08:58:00,2021-02-18 08:30:00,8.48,0.0, #watch    #home,10007,0,0.007561904,7,0.5,-65,ca8b476f,"watch,home"
1613520085434,Europe/Madrid,2021-02-17 01:01:00,2021-02-17 07:53:00,2021-02-17 08:00:00,6.87,0.0, #watch #light   #sport #home,10007,0,0.018061474,7,0.4864865,-45,ca8b47d1,"watch,light,sport,home"
1613434976656,Europe/Madrid,2021-02-16 01:22:00,2021-02-16 08:56:00,2021-02-16 09:00:00,7.56,0.0, #watch    #home,10007,0,0.032464597,10,0.48351648,-24,ca8b476f,"watch,home"
1613348372887,Europe/Madrid,2021-02-15 01:19:00,2021-02-15 08:40:00,2021-02-15 08:00:00,7.35,0.0, #watch      #sport #home,10007,0,0.032144893,8,0.43059137,-29,ca8b47d1,"watch,sport,home"
1613252648215,Europe/Madrid,2021-02-13 22:44:00,2021-02-14 09:30:00,2021-02-14 09:30:00,10.77,0.0,Manually added,10007,-1,-1.0,-1,-1.0,0,,
1613177498759,Europe/Madrid,2021-02-13 01:51:00,2021-02-13 09:05:00,2021-02-13 09:30:00,7.24,0.0, \n 		 #watch        #home,10007,0,0.0152284065,6,0.49425286,-34,ca8b476f,"watch,home"
1613088009433,Europe/Madrid,2021-02-12 01:00:00,2021-02-12 08:20:00,2021-02-12 08:20:00,7.34,0.0,Manually added #newmoon,10007,-1,-1.0,-1,-1.0,0,,newmoon
1613002753961,Europe/Madrid,2021-02-11 01:19:00,2021-02-11 08:29:00,2021-02-11 08:00:00,7.17,0.0, #watch      #home,10007,0,0.014366467,9,0.41827625,-47,ca8b476f,"watch,home"
1612915407884,Europe/Madrid,2021-02-10 01:03:00,2021-02-10 08:47:00,2021-02-10 08:47:00,7.74,0.0,Manually added,10007,-1,-1.0,-1,-1.0,0,,
1612828466552,Europe/Madrid,2021-02-09 00:54:00,2021-02-09 08:30:00,2021-02-09 08:00:00,7.61,0.0, #watch  #home,10007,0,0.012429084,0,-1.0,-13,ca8b476f,"watch,home"
1612739724737,Europe/Madrid,2021-02-08 00:15:00,2021-02-08 08:24:00,2021-02-08 07:45:00,8.16,0.0, #watch               #sport #home,10007,30,0.04254144,14,0.42857143,-85,ca8b47d1,"watch,sport,home"
1612658420411,Europe/Madrid,2021-02-07 01:40:00,2021-02-07 09:50:00,2021-02-07 09:30:00,8.17,0.0, \n 		 #watch  #sport #home,10007,0,0.03805861,12,0.4489796,-23,ca8b47d1,"watch,sport,home"
1612572118562,Europe/Madrid,2021-02-06 01:41:00,2021-02-06 09:45:00,2021-02-06 09:30:00,8.06,0.0, \n 		 #watch   #home,10007,0,0.020406155,14,0.48453608,-22,ca8b47d1,"watch,home"
1612494506173,Europe/Madrid,2021-02-05 04:08:00,2021-02-05 09:20:00,2021-02-05 09:20:00,5.19,0.0,Manually added,10007,-1,-1.0,-1,-1.0,0,,
1612489065845,Europe/Madrid,2021-02-05 02:37:00,2021-02-05 04:03:00,2021-02-05 09:30:00,1.43,0.0, #watch  #home,10007,0,0.055942774,0,-1.0,0,ca8b476f,"watch,home"
1612399908426,Europe/Madrid,2021-02-04 01:51:00,2021-02-04 08:49:00,2021-02-04 08:30:00,6.96,0.0, #watch  #home,10007,30,0.029111927,9,0.4047619,-5,ca8b47d1,"watch,home"
1612318313806,Europe/Madrid,2021-02-03 03:11:00,2021-02-03 10:00:00,2021-02-03 07:45:00,6.81,0.0, #watch     #home,10007,0,0.012334935,-1,-1.0,0,ca8b476f,"watch,home"
1612222120611,Europe/Madrid,2021-02-02 00:28:00,2021-02-02 08:02:00,2021-02-02 07:45:00,7.57,0.0, #watch   #home,10007,0,0.030256145,9,0.4945055,-5,ca8b47d1,"watch,home"
1612137575004,Europe/Madrid,2021-02-01 00:59:00,2021-02-01 07:37:00,2021-02-01 07:45:00,6.64,0.0, #watch       #home,10007,150,0.016611759,11,0.5,-2,ca8b47d1,"watch,home"
1612050675349,Europe/Madrid,2021-01-31 00:51:00,2021-01-31 08:30:00,2021-01-31 08:30:00,7.65,0.0, \n 		 #watch       #sport #home,10007,0,0.033729434,6,0.4025974,-35,ca8b47d1,"watch,sport,home"
1611970333396,Europe/Madrid,2021-01-30 02:32:00,2021-01-30 09:49:00,2021-01-30 09:30:00,7.29,0.0, \n 		 #home,10007,0,0.04233062,7,0.52380955,-26,ca8b47d1,home
1611878963163,Europe/Madrid,2021-01-29 01:09:00,2021-01-29 08:36:00,2021-01-29 08:30:00,7.46,0.0, #watch #fullmoon   #home,10007,0,0.016820043,10,0.5,-4,ca8b476f,"watch,fullmoon,home"
1611796974899,Europe/Madrid,2021-01-28 02:22:00,2021-01-28 09:29:00,2021-01-28 09:30:00,7.11,0.0, #watch    #home,10007,0,0.015383528,8,0.44186047,-2,ca8b47d1,"watch,home"
1611702534785,Europe/Madrid,2021-01-27 00:08:00,2021-01-27 06:03:00,2021-01-30 09:30:00,5.92,0.0, #watch  #home,10007,30,0.11263208,0,-1.0,-1,ca8b47d1,"watch,home"
1611621000000,Europe/Madrid,2021-01-26 01:30:00,2021-01-26 08:30:00,2021-01-26 08:30:00,7.0,0.0,Manually added,10007,-1,-1.0,-1,-1.0,0,,
1611533349911,Europe/Madrid,2021-01-25 01:09:00,2021-01-25 08:22:00,2021-01-25 08:20:00,7.22,0.0, #watch    #home,10007,30,0.016462263,10,0.44827586,-39,ca8b476f,"watch,home"
1611450631735,Europe/Madrid,2021-01-24 02:10:00,2021-01-24 09:23:00,2021-01-24 09:30:00,7.22,0.0, \n 		 #watch    #home,10007,0,0.01727549,8,0.50574714,-7,ca8b476f,"watch,home"
1611361258687,Europe/Madrid,2021-01-23 01:20:00,2021-01-23 09:18:00,2021-01-23 10:00:00,7.97,0.0, \n 		 #watch      #home,10007,0,0.01892711,9,0.5104167,-9,ca8b476f,"watch,home"
1611279861096,Europe/Madrid,2021-01-22 02:44:00,2021-01-22 09:40:00,2021-01-22 10:00:00,6.94,0.0, #watch       #home,10007,60,0.02174988,7,0.44447738,-45,ca8b476f,"watch,home"
1611192183900,Europe/Madrid,2021-01-21 02:23:00,2021-01-21 09:52:00,2021-01-21 10:00:00,7.49,0.0, #watch    #home,10007,30,0.0380286,8,0.42222223,-2,ca8b476f,"watch,home"
1611104399007,Europe/Madrid,2021-01-20 01:59:00,2021-01-20 09:43:00,2021-01-20 09:30:00,7.73,0.0, #watch      #home,10007,0,0.017549304,7,0.41935483,-52,ca8b476f,"watch,home"
1611020870901,Europe/Madrid,2021-01-19 02:47:00,2021-01-19 09:59:00,2021-01-19 10:00:00,7.19,0.0, #watch    #home,10007,0,0.00923381,9,0.44827586,-2,ca8b476f,"watch,home"
1610932170232,Europe/Madrid,2021-01-18 02:09:00,2021-01-18 09:51:00,2021-01-18 09:30:00,7.7,0.0, #watch    #home,10007,0,0.018435873,9,0.48387095,-12,ca8b476f,"watch,home"
1610848105476,Europe/Madrid,2021-01-17 02:48:00,2021-01-17 09:30:00,2021-01-17 10:00:00,6.71,0.0, \n 		    #home,10007,0,0.007998223,0,0.0,0,ca8b476f,home
1610758147257,Europe/Madrid,2021-01-16 01:49:00,2021-01-16 09:36:00,2021-01-16 09:30:00,7.79,0.0, \n 		 #watch     #home,10007,0,0.01969216,8,0.5952381,-5,ca8b476f,"watch,home"
1610673408905,Europe/Madrid,2021-01-15 02:16:00,2021-01-15 09:10:00,2021-01-15 09:30:00,6.9,0.0, #watch       #home,10007,30,0.023709461,9,0.4698795,0,ca8b476f,"watch,home"
1610582639015,Europe/Madrid,2021-01-14 01:03:00,2021-01-14 09:24:00,2021-01-14 09:00:00,8.35,0.0, #watch     #home,10007,60,0.030489834,8,0.42105263,-11,ca8b476f,"watch,home"
1610498915594,Europe/Madrid,2021-01-13 01:48:00,2021-01-13 09:25:00,2021-01-13 09:00:00,7.62,0.0, #watch #newmoon    #home,10007,0,0.017790195,11,0.51086956,-55,ca8b476f,"watch,newmoon,home"
1610410887320,Europe/Madrid,2021-01-12 01:21:00,2021-01-12 08:31:00,2021-01-12 08:20:00,7.16,0.0, #watch         #sport #home,10007,1380,0.030620232,7,0.3488372,-33,ca8b47d1,"watch,sport,home"
1610326285567,Europe/Madrid,2021-01-11 01:51:00,2021-01-11 09:10:00,2021-01-11 09:30:00,7.32,0.0, #watch     #home,10007,30,0.008659868,8,0.38636363,-55,ca8b476f,"watch,home"
1610239409890,Europe/Madrid,2021-01-10 01:43:00,2021-01-10 08:45:00,2021-01-10 09:30:00,7.03,0.0, \n 		 #watch       #home,10007,990,0.021023536,10,0.3882353,-27,ca8b47d1,"watch,home"
1610150505398,Europe/Madrid,2021-01-09 01:01:00,2021-01-09 08:30:00,2021-01-09 08:30:00,7.48,0.0, \n 		 #watch            #home,10007,0,0.009869264,9,0.5568182,-27,ca8b476f,"watch,home"
1610066281406,Europe/Madrid,2021-01-08 01:38:00,2021-01-08 10:58:00,2021-01-20 02:18:00,9.34,0.0, #watch  #sport #home,10007,0,0.019485256,9,0.46902654,0,ca8b476f,"watch,sport,home"
1609974129621,Europe/Madrid,2021-01-07 00:02:00,2021-01-07 07:28:00,2021-01-07 07:30:00,7.44,0.0, #watch       #sport #geo0,10007,150,0.033885203,6,0.43661973,-18,caa0d097,"watch,sport,geo0"
1609887129601,Europe/Madrid,2021-01-05 23:52:00,2021-01-06 08:00:00,2021-01-06 07:45:00,8.14,0.0, #watch  #sport #geo0,10007,1170,0.031696443,11,0.48979592,-6,caa0d097,"watch,sport,geo0"
1609798675167,Europe/Madrid,2021-01-04 23:17:00,2021-01-05 05:24:00,2021-01-05 05:30:00,6.1,0.0, #watch     #home,10007,0,0.03333218,5,0.45052585,-2,ca8b476f,"watch,home"
1609721057189,Europe/Madrid,2021-01-04 01:44:00,2021-01-04 08:24:00,2021-01-04 08:00:00,6.68,0.0, #watch  #home,10007,0,0.02345761,10,0.5308642,-2,ca8b476f,"watch,home"
1609633666168,Europe/Madrid,2021-01-03 01:27:00,2021-01-03 08:21:00,2021-01-03 08:30:00,6.89,0.0, \n 		 #watch    #home,10007,0,0.025501715,7,0.43373495,-10,ca8b476f,"watch,home"
1609544426853,Europe/Madrid,2021-01-02 00:40:00,2021-01-02 08:29:00,2021-01-02 08:05:00,7.81,0.0,Ideal sleep length #watch     #home,10007,0,0.013050376,13,0.59574467,-33,ca8b476f,"watch,home"
1609488773852,Europe/Madrid,2021-01-01 09:12:00,2021-01-01 14:58:00,2021-01-13 09:53:00,5.76,0.0, #watch      #home,10007,0,0.026879651,8,0.5493755,-65,ca8b47d1,"watch,home"
1609380610199,Europe/Madrid,2020-12-31 03:10:00,2020-12-31 10:30:00,2020-12-31 10:30:00,7.34,0.0, #watch       #sport #home,10007,30,0.019182319,-1,-1.0,-60,ca8b47d1,"watch,sport,home"
1609284655953,Europe/Madrid,2020-12-30 00:30:00,2020-12-30 08:05:00,2020-12-30 08:00:00,7.58,0.0, #watch #fullmoon      #home,10007,0,0.019848658,9,0.5714286,-9,ca8b476f,"watch,fullmoon,home"
