id,sleep_year,sleep_month,sleep_week,sleep_day_of_week,sleep_day_of_month,sleep_from,sleep_to,sched,hours,lenadjust,corrected_hours,rating,snore,noise,cycles,deepsleep,geo
1655856402540,2022,06,25,2,21,2.1,7.283333333333333,10.0,5.18,-43.0,4.463333333333333,0.0,210,0.116558485,7,0.5630412,ca8b47d1
1655771867289,2022,06,25,1,20,2.6166666666666667,9.5,10.0,6.88,-75.0,5.63,0.0,0,0.133045,7,0.45783132,ca8b47d1
1655681251752,2022,06,24,0,19,1.45,9.15,9.0,7.7,-4.0,7.633333333333334,0.0,0,0.11853268,7,0.8494624,ca8b476f
1655595392377,2022,06,24,6,18,1.6,9.8,6.0,8.19,-14.0,7.956666666666666,0.0,2640,0.1265582,2,0.8484849,ca8b476f
1655512622482,2022,06,24,5,17,2.6166666666666667,9.666666666666666,8.0,7.05,-4.0,6.983333333333333,0.0,0,0.092209674,1,0.9647059,ca8b476f
1655336243461,2022,06,24,3,15,0.6166666666666667,5.916666666666667,6.0,5.3,-2.0,5.266666666666667,0.0,450,0.073575616,3,0.1875,b5fba95c
1655247135687,2022,06,24,2,14,-0.1333333333333333,6.75,6.5,6.88,-16.0,6.613333333333333,0.0,600,0.25541252,2,0.072289154,b747c996
1655162754108,2022,06,24,1,13,0.4166666666666667,8.183333333333334,7.333333333333333,7.75,-39.0,7.1,0.0,1560,0.076507285,4,0.25714287,b747b796
1654992290549,2022,06,23,6,11,1.0666666666666667,8.116666666666667,8.0,7.04,-13.0,6.823333333333333,0.0,0,0.14954332,8,0.3882353,b750972e
1654899636312,2022,06,23,5,10,-0.6666666666666667,7.866666666666667,7.5,8.53,-49.0,7.713333333333333,0.0,60,0.17849837,16,0.61165047,b5fba9dc
1654730604087,2022,06,23,3,08,1.3833333333333333,9.033333333333333,8.5,7.66,-5.0,7.576666666666667,0.0,210,0.096676245,13,0.51086956,9fd33bd6
1654643227713,2022,06,23,2,07,1.1166666666666667,8.766666666666667,8.5,7.65,-5.0,7.566666666666667,0.0,210,0.122553274,-1,-1.0,9fd33bd6
1654555852705,2022,06,23,1,06,0.8333333333333334,4.033333333333333,3.8333333333333335,3.19,-2.0,3.1566666666666667,0.0,2460,0.023302404,-1,-1.0,ca8b47d1
1654471076902,2022,06,22,0,05,1.2833333333333332,8.066666666666666,8.0,6.77,-3.0,6.72,0.0,240,0.08189482,-1,-1.0,ca8b47d1
1654383394958,2022,06,22,6,04,0.9333333333333333,8.166666666666666,8.0,7.23,-12.0,7.03,0.0,150,0.17198339,-1,-1.0,ca8b47d1
1654296574243,2022,06,22,5,03,0.8166666666666667,8.45,9.5,7.63,-42.0,6.93,0.0,0,0.06820785,-1,-1.0,ca8b476f
1654215300234,2022,06,22,4,02,2.25,9.25,9.5,7.01,-9.0,6.859999999999999,0.0,0,0.13101071,11,0.45882353,ca8b47d1
1654124755067,2022,06,22,3,01,1.0833333333333333,8.45,8.166666666666666,7.37,-29.0,6.886666666666667,0.0,0,0.08775176,7,0.49438202,ca8b476f
1654038619234,2022,05,22,2,31,1.1666666666666667,8.516666666666667,8.166666666666666,7.35,-80.0,6.016666666666667,0.0,540,0.17924769,8,0.41973782,ca8b47d1
1653955886230,2022,05,22,1,30,2.183333333333333,8.616666666666667,8.166666666666666,6.43,-19.0,6.113333333333333,0.0,0,0.01863549,6,0.7380952,ca8b476f
1653866049348,2022,05,21,0,29,1.2333333333333334,8.783333333333333,8.166666666666666,7.55,-34.0,6.983333333333333,0.0,540,0.23937103,10,0.46153846,ca8b47d1
1653785221754,2022,05,21,6,28,2.783333333333333,9.533333333333333,9.5,6.76,-12.0,6.56,0.0,120,0.21834429,8,0.425,ca8b47d1
1653701681218,2022,05,21,5,27,3.5666666666666664,9.683333333333334,9.5,6.12,-11.0,5.9366666666666665,0.0,0,0.019066287,5,0.7948718,ca8b47d1
1653604979669,2022,05,21,4,26,0.7,8.85,8.75,8.14,-8.0,8.006666666666668,0.0,0,0.07363981,10,0.41836736,
1653519948636,2022,05,21,3,25,1.0833333333333333,8.266666666666667,8.333333333333334,7.17,-35.0,6.586666666666667,0.0,30,0.2057869,8,0.360289,ca8b47d1
1653432380996,2022,05,21,2,24,0.7666666666666667,8.15,8.333333333333334,7.38,-34.0,6.8133333333333335,0.0,0,0.14905885,8,0.47191012,ca8b476f
1653343728882,2022,05,21,1,23,0.13333333333333333,7.833333333333333,7.75,7.7,-26.0,7.266666666666667,0.0,0,0.08443819,11,0.48387095,ca8b476f
1653259746053,2022,05,20,0,22,0.8166666666666667,8.733333333333333,8.166666666666666,7.92,-57.0,6.97,0.0,0,0.084503196,7,0.530303,ca8b476f
1653174820708,2022,05,20,6,21,1.2166666666666668,8.816666666666666,8.666666666666666,7.6,-17.0,7.316666666666666,0.0,4320,0.14291994,9,0.3043478,ca8b47d1
1653087488353,2022,05,20,5,20,0.9666666666666667,8.283333333333333,8.166666666666666,7.32,-48.0,6.5200000000000005,0.0,60,0.08645218,9,0.37804878,ca8b47d1
1652999831947,2022,05,20,4,19,0.6166666666666667,8.25,8.0,7.64,-63.0,6.59,0.0,0,0.2552473,12,0.4673913,ca8b47d1
1652914704000,2022,05,20,3,18,0.9666666666666667,8.6,8.166666666666666,7.63,-56.0,6.696666666666666,0.0,90,0.0702295,13,0.48913044,ca8b476f
1652831028459,2022,05,20,2,17,1.7166666666666668,8.716666666666667,8.75,7.0,-38.0,6.366666666666667,0.0,30,0.12539133,8,0.48192772,ca8b47d1
1652740518991,2022,05,20,1,16,0.5833333333333334,8.083333333333334,7.833333333333333,7.5,-32.0,6.966666666666667,0.0,0,0.09889741,9,0.45539322,ca8b476f
1652652704168,2022,05,19,0,15,0.18333333333333332,8.533333333333333,8.0,8.34,-65.0,7.256666666666667,0.0,1440,0.103830926,13,0.49966097,ca8b47d1
1652572388468,2022,05,19,6,14,1.8833333333333333,8.683333333333334,9.0,6.8,-32.0,6.266666666666667,0.0,5040,0.07868698,9,0.50617284,ca8b476f
1652485340991,2022,05,19,5,13,1.7,8.5,8.5,6.8,-14.0,6.566666666666666,0.0,0,0.14733583,10,0.42682928,ca8b47d1
1652395977020,2022,05,19,4,12,0.8666666666666667,8.166666666666666,7.666666666666667,7.3,-14.0,7.066666666666666,0.0,0,0.040472273,10,0.52272725,ca8b476f
1652306903393,2022,05,19,3,11,0.13333333333333333,8.0,7.5,7.86,-63.0,6.8100000000000005,0.0,2130,0.09292647,10,0.43157893,ca8b47d1
1652220523309,2022,05,19,2,10,0.13333333333333333,7.666666666666667,7.5,7.53,-37.0,6.913333333333334,0.0,0,0.0718595,9,0.4945055,ca8b476f
1652138781121,2022,05,19,1,09,1.4333333333333333,8.583333333333334,8.166666666666666,7.15,-35.0,6.566666666666667,0.0,0,0.11142388,11,0.47674417,ca8b47d1
1652050547723,2022,05,18,0,08,0.9166666666666666,8.5,8.166666666666666,7.59,-62.0,6.556666666666667,0.0,1560,0.07917657,10,0.43944952,ca8b47d1
1651964723607,2022,05,18,6,07,1.0833333333333333,8.083333333333334,7.75,7.0,-20.0,6.666666666666667,0.0,0,0.06907444,9,0.46416882,ca8b476f
1651878050107,2022,05,18,5,06,1.0,8.433333333333334,8.0,7.43,-43.0,6.713333333333333,0.0,0,0.063924626,5,0.73333335,ca8b476f
1651791975174,2022,05,18,4,05,1.1,8.866666666666667,8.333333333333334,7.77,-25.0,7.353333333333333,0.0,0,0.0911066,13,0.514555,ca8b476f
1651705096785,2022,05,18,3,04,0.9666666666666667,9.483333333333333,8.5,8.52,-113.0,6.636666666666667,0.0,1830,0.08580978,8,0.45984948,ca8b47d1
1651621596508,2022,05,18,2,03,1.7666666666666666,9.35,9.0,7.58,-42.0,6.88,0.0,210,0.034072038,11,0.4065934,ca8b476f
1651536813283,2022,05,18,1,02,2.216666666666667,9.05,8.0,6.83,-30.0,6.33,0.0,0,0.05711755,6,0.48192772,ca8b476f
1651445457515,2022,05,17,0,01,0.8333333333333334,8.733333333333333,8.166666666666666,7.89,-39.0,7.239999999999999,0.0,0,0.05508237,6,0.2736842,ca8b476f
1651358869230,2022,04,17,6,30,0.7833333333333333,8.45,8.0,7.66,-26.0,7.226666666666667,0.0,0,0.04904267,10,0.45652175,ca8b476f
1651276322762,2022,04,17,5,29,1.8666666666666667,9.383333333333333,9.0,7.52,-42.0,6.819999999999999,0.0,0,0.08205664,8,0.3956044,ca8b476f
1651189219807,2022,04,17,4,28,1.6666666666666665,8.816666666666666,8.5,7.15,-50.0,6.316666666666667,0.0,0,0.055843197,10,0.4651163,ca8b476f
1651099483954,2022,04,17,3,27,0.7333333333333333,8.616666666666667,8.166666666666666,7.89,-21.0,7.54,0.0,0,0.046466842,10,0.51578945,ca8b476f
1651016243135,2022,04,17,2,26,1.6166666666666667,8.65,8.166666666666666,7.04,-23.0,6.656666666666666,0.0,0,0.3841559,0,-1.0,ca8b476f
1650927335093,2022,04,17,1,25,0.9166666666666666,8.383333333333333,8.166666666666666,7.46,-71.0,6.276666666666666,0.0,0,0.03639552,10,0.5375,ca8b476f
1650584375020,2022,04,16,4,21,1.65,9.05,8.0,7.4,-76.0,6.133333333333334,4.75,0,0.057964258,9,0.42696628,ca8b476f
1650498633775,2022,04,16,3,20,1.8333333333333335,8.8,8.0,6.96,-55.0,6.043333333333333,0.0,150,0.12207544,9,0.3809524,ca8b47d1
1650410566465,2022,04,16,2,19,1.3666666666666667,8.333333333333334,8.0,6.96,-73.0,5.743333333333333,0.0,420,0.038904883,14,0.52380955,ca8b47d1
1650322217529,2022,04,16,1,18,0.8333333333333334,8.25,8.0,7.43,-22.0,7.0633333333333335,0.0,210,0.040362757,11,0.5385617,ca8b476f
1650236650772,2022,04,15,0,17,1.0666666666666667,9.1,8.666666666666666,8.03,-23.0,7.646666666666666,0.0,3030,0.071721114,9,0.68041235,ca8b47d1
1650154910223,2022,04,15,6,16,2.35,8.55,8.25,6.19,-19.0,5.873333333333334,0.0,0,0.05241306,10,0.4,ca8b47d1
1649978018201,2022,04,15,4,14,1.2166666666666668,8.433333333333334,8.25,7.22,-41.0,6.536666666666666,0.0,150,0.07614963,12,0.5625,ca8b476f
1649893473212,2022,04,15,3,13,1.7333333333333334,8.583333333333334,8.25,6.85,-26.0,6.416666666666666,0.0,0,0.065403745,7,0.31325302,ca8b47d1
1649717140974,2022,04,15,1,11,0.75,9.016666666666667,8.25,8.26,-14.0,8.026666666666667,0.0,120,0.024659287,5,0.6935484,ca8b47d1
1649630217690,2022,04,14,0,10,0.6,8.633333333333333,8.25,8.03,-32.0,7.496666666666666,0.0,0,0.07585572,8,0.53608245,ca8b476f
1649548619817,2022,04,14,6,09,1.9333333333333333,9.15,8.333333333333334,7.2,-38.0,6.566666666666666,0.0,1680,0.12294066,-1,-1.0,ca8b47d1
1649461633629,2022,04,14,5,08,1.7833333333333332,9.783333333333333,9.0,8.01,-21.0,7.66,0.0,0,0.050983857,-1,-1.0,ca8b47d1
1649370180028,2022,04,14,4,07,0.38333333333333336,8.75,8.5,8.38,-2.0,8.346666666666668,0.0,60,0.06945724,7,0.40677965,ca8b47d1
1649287605632,2022,04,14,3,06,1.4333333333333333,8.783333333333333,8.5,7.34,-61.0,6.323333333333333,0.0,240,0.05019284,7,0.3972002,ca8b476f
1649198955022,2022,04,14,2,05,0.8166666666666667,8.6,7.25,7.8,-37.0,7.183333333333334,0.0,30,0.0735045,9,0.5212766,ca8b476f
1649112064169,2022,04,14,1,04,0.6833333333333333,7.516666666666667,7.25,6.84,-20.0,6.506666666666667,0.0,840,0.04111043,11,0.4019015,ca8b47d1
1649027829628,2022,04,13,0,03,1.2833333333333332,9.083333333333334,8.333333333333334,7.81,-22.0,7.443333333333333,0.0,30,0.046890404,10,0.5638298,ca8b476f
1648941325147,2022,04,13,6,02,1.25,9.85,9.25,8.59,-68.0,7.456666666666667,0.0,240,0.072107814,9,0.31030515,ca8b47d1
1648856688072,2022,04,13,5,01,1.7333333333333334,8.633333333333333,9.0,6.9,-70.0,5.733333333333333,0.0,0,0.07178453,9,0.55421686,ca8b476f
1648767294231,2022,03,13,4,31,0.9,8.95,8.333333333333334,8.05,-61.0,7.033333333333334,0.0,90,0.03632645,9,0.41237113,ca8b47d1
1648683128724,2022,03,13,3,30,1.5333333333333332,9.3,8.333333333333334,7.77,-51.0,6.92,0.0,750,0.047526725,7,0.61702126,ca8b47d1
1648597435904,2022,03,13,2,29,1.7166666666666668,8.866666666666667,8.75,7.14,-24.0,6.739999999999999,0.0,0,0.05625916,8,0.4642857,ca8b476f
1648509006319,2022,03,13,1,28,1.1666666666666667,9.283333333333333,8.333333333333334,8.12,-48.0,7.319999999999999,0.0,0,0.05528753,8,0.45918366,ca8b476f
1648420427879,2022,03,12,0,27,0.55,9.416666666666666,8.0,8.85,-63.0,7.8,0.0,810,0.12908714,10,0.5640027,ca8b47d1
1648164434931,2022,03,12,4,24,0.45,8.283333333333333,8.0,7.83,-45.0,7.08,0.0,0,0.046725504,12,0.5531915,ca8b476f
1648081944806,2022,03,12,3,23,1.5333333333333332,8.383333333333333,8.0,6.84,-17.0,6.556666666666667,0.0,30,0.07548213,9,0.37750065,ca8b47d1
1647993169228,2022,03,12,2,22,0.8666666666666667,8.45,8.25,7.58,-42.0,6.88,0.0,1110,0.049384374,11,0.4065934,ca8b47d1
1647908669399,2022,03,12,1,21,1.4,8.566666666666666,8.333333333333334,7.16,-12.0,6.96,0.0,0,0.12197743,11,0.40697673,ca8b47d1
1647817302764,2022,03,11,0,20,0.016666666666666666,8.066666666666666,7.5,8.04,-32.0,7.506666666666666,0.0,30,0.04205278,12,0.52577317,ca8b476f
1647732831848,2022,03,11,6,19,0.55,8.916666666666666,7.5,8.36,-21.0,8.01,0.0,90,0.16730002,7,0.31683168,ca8b47d1
1647646940805,2022,03,11,5,18,0.7,8.05,8.0,7.35,-23.0,6.966666666666666,0.0,570,0.026199996,6,0.30337077,ca8b47d1
1647560466344,2022,03,11,4,17,0.6833333333333333,8.566666666666666,8.333333333333334,7.89,-16.0,7.623333333333333,0.0,0,0.051661298,-1,-1.0,ca8b476f
1647473189746,2022,03,11,3,16,0.43333333333333335,9.0,8.333333333333334,8.56,-34.0,7.993333333333334,0.0,0,0.03731825,5,0.4857143,ca8b47d1
1647387045760,2022,03,11,2,15,0.5,7.983333333333333,7.833333333333333,7.48,-45.0,6.73,0.0,0,0.04302831,12,0.4888889,ca8b476f
1647310642468,2022,03,11,1,14,3.283333333333333,10.933333333333334,10.5,7.65,-45.0,6.9,0.0,60,0.11122446,9,0.35869566,ca8b47d1
1647214214864,2022,03,10,0,13,0.5,8.1,7.833333333333333,7.6,-26.0,7.166666666666666,0.0,0,0.043068245,8,0.64179105,ca8b476f
1647128933332,2022,03,10,6,12,0.8,8.166666666666666,8.0,7.36,-24.0,6.96,0.0,0,0.07133196,8,0.46445882,ca8b476f
1647047354917,2022,03,10,5,11,2.15,9.45,9.0,7.3,-54.0,6.3999999999999995,0.0,0,0.052824527,6,0.5285714,ca8b476f
1646871207603,2022,03,10,3,09,1.2166666666666668,9.366666666666667,8.666666666666666,8.15,-53.0,7.2666666666666675,0.0,0,0.083103284,-1,-1.0,ca8b476f
1646782509387,2022,03,10,2,08,0.5833333333333334,7.316666666666666,7.083333333333333,6.74,-4.0,6.673333333333334,0.0,330,0.08137772,-1,-1.0,ca8b47d1
1646696403505,2022,03,10,1,07,0.6666666666666666,8.383333333333333,7.75,7.72,-28.0,7.253333333333333,0.0,120,0.09744211,-1,-1.0,ca8b47d1
1646609514192,2022,03,09,0,06,0.5166666666666667,7.833333333333333,7.5,7.3,-39.0,6.6499999999999995,0.0,3180,0.041063473,4,0.6451613,ca8b47d1
1646554814607,2022,03,09,6,05,9.333333333333334,15.35,9.0,6.02,-1.0,6.003333333333333,0.0,0,0.019560276,10,0.6095106,ca8b47d1
1646446332049,2022,03,09,5,04,3.2,10.266666666666667,10.5,7.07,-42.0,6.37,0.0,0,0.060371526,8,0.45882353,ca8b476f
1646356075074,2022,03,09,4,03,2.1166666666666667,9.083333333333334,9.0,6.96,-24.0,6.56,0.0,0,0.0534743,7,0.4047619,ca8b47d1
1646268856863,2022,03,09,3,02,1.9,8.966666666666667,8.0,7.07,-52.0,6.203333333333333,0.0,0,0.040112887,7,0.5294118,ca8b476f
1646178441819,2022,03,09,2,01,0.7833333333333333,8.283333333333333,8.25,7.5,-22.0,7.133333333333334,0.0,0,0.051987432,-1,-1.0,ca8b476f
1646092989444,2022,02,09,1,28,1.05,8.533333333333333,8.25,7.48,-14.0,7.246666666666667,0.0,90,0.09095327,10,0.4,ca8b47d1
1646004404438,2022,02,08,0,27,0.43333333333333335,8.116666666666667,8.25,7.68,-24.0,7.279999999999999,0.0,0,0.06014013,10,0.5967149,ca8b476f
1645922834890,2022,02,08,6,26,1.7833333333333332,7.683333333333334,7.333333333333333,5.9,-39.0,5.25,0.0,0,0.114368536,4,0.25714287,ca8b47d1
1645835969415,2022,02,08,5,25,1.65,8.583333333333334,8.333333333333334,6.93,-10.0,6.763333333333333,0.0,0,0.08976541,5,0.27380952,ca8b47d1
1645749196657,2022,02,08,4,24,1.55,8.733333333333333,8.25,7.18,-56.0,6.246666666666666,0.0,90,0.0687958,8,0.52,ca8b47d1
1645660531323,2022,02,08,3,23,0.9166666666666666,8.65,8.5,7.74,-71.0,6.556666666666667,0.0,0,0.03775289,6,0.6304348,ca8b476f
1645574721748,2022,02,08,2,22,1.0833333333333333,8.633333333333333,8.333333333333334,7.54,-73.0,6.323333333333333,0.0,0,0.057858337,10,0.4945055,ca8b476f
1645490564919,2022,02,08,1,21,1.7,8.216666666666667,8.333333333333334,6.51,-2.0,6.476666666666667,0.0,3690,0.029096395,8,0.37662336,ca8b476f
1645400614854,2022,02,07,0,20,0.7166666666666667,8.633333333333333,8.333333333333334,7.91,-48.0,7.11,0.0,0,0.08422868,8,0.43157893,ca8b476f
1645317271308,2022,02,07,6,19,1.5666666666666667,9.266666666666667,9.333333333333334,7.69,-57.0,6.74,0.0,1380,0.024368536,12,0.4516129,ca8b476f
1645236565389,2022,02,07,5,18,3.15,9.666666666666666,9.333333333333334,6.53,-4.0,6.463333333333334,0.0,30,0.10918889,4,0.53488374,ca8b47d1
1645142888730,2022,02,07,4,17,1.1333333333333333,8.75,8.333333333333334,7.63,-74.0,6.3966666666666665,0.0,30,0.08908908,12,0.36956522,ca8b47d1
1645055681899,2022,02,07,3,16,0.9,8.816666666666666,8.333333333333334,7.91,-52.0,7.043333333333333,0.0,1020,0.078008786,11,0.516129,ca8b47d1
1644970121379,2022,02,07,2,15,1.1333333333333333,8.7,8.333333333333334,7.56,-65.0,6.476666666666667,0.0,0,0.07302812,8,0.45054945,ca8b476f
1644883449007,2022,02,07,1,14,1.0666666666666667,8.9,8.333333333333334,7.84,-56.0,6.906666666666666,0.0,0,0.06834657,9,0.3930709,ca8b476f
1644798562041,2022,02,06,0,13,1.4833333333333334,9.5,9.333333333333334,8.02,-19.0,7.703333333333333,0.0,210,0.11046584,4,0.19587629,ca8b47d1
1644714305721,2022,02,06,6,12,2.0833333333333335,9.566666666666666,9.666666666666666,7.49,-2.0,7.456666666666667,0.0,0,0.16338882,6,0.3,ca8b47d1
1644623156227,2022,02,06,5,11,0.75,9.833333333333334,8.5,9.08,-14.0,8.846666666666668,0.0,0,0.06781536,8,0.44036698,ca8b476f
1644533186301,2022,02,06,4,10,-0.23333333333333328,7.333333333333333,7.0,7.58,-11.0,7.3966666666666665,0.0,3480,0.03775199,9,0.4945055,caa07253
1644447923576,2022,02,06,3,09,0.08333333333333333,7.3,7.0,7.21,-79.0,5.8933333333333335,0.0,2100,0.02699482,13,0.57471263,caa07253
1644364359126,2022,02,06,2,08,0.8666666666666667,7.3,7.166666666666667,6.44,-8.0,6.306666666666667,0.0,0,0.04586601,11,0.5694595,ca8b476f
1644277225792,2022,02,06,1,07,0.6666666666666666,8.45,8.166666666666666,7.78,-29.0,7.296666666666667,0.0,0,0.057710066,8,0.4574468,ca8b476f
1644194450430,2022,02,05,0,06,1.6666666666666665,9.233333333333333,8.666666666666666,7.56,-14.0,7.326666666666666,0.0,120,0.059506908,8,0.4065934,ca8b47d1
1644108407812,2022,02,05,6,05,1.7666666666666666,8.666666666666666,8.5,6.89,-44.0,6.156666666666666,0.0,0,0.049454506,8,0.4698795,ca8b476f
1644019991142,2022,02,05,5,04,1.2166666666666668,8.883333333333333,8.5,7.66,-43.0,6.943333333333333,0.0,0,0.08668468,7,0.41304347,ca8b476f
1643930533045,2022,02,05,4,03,0.36666666666666664,9.033333333333333,9.0,8.67,-33.0,8.12,0.0,0,0.055497613,-1,-1.0,ca8b476f
1643876626695,2022,02,05,3,02,9.383333333333333,16.383333333333333,16.383333333333333,7.0,0.0,7.0,0.0,-1,-1.0,-1,-2.0,
1643849415530,2022,02,05,3,02,1.8333333333333335,9.383333333333333,9.0,7.56,-28.0,7.093333333333333,0.0,0,0.055973493,-1,-1.0,ca8b476f
1643762400939,2022,02,05,2,01,1.6666666666666665,9.833333333333334,9.333333333333334,8.17,-20.0,7.836666666666667,0.0,0,0.038604513,-1,-1.0,ca8b47d1
1643677856084,2022,01,05,1,31,2.1666666666666665,9.616666666666667,9.333333333333334,7.45,-30.0,6.95,0.0,0,0.05186569,-1,-1.0,ca8b476f
1643593163080,2022,01,04,0,30,2.65,10.433333333333334,10.0,7.78,-9.0,7.63,0.0,0,0.074803576,-1,-1.0,ca8b47d1
1643506204702,2022,01,04,6,29,2.5,9.633333333333333,9.5,7.14,-14.0,6.906666666666666,0.0,0,0.055140648,7,0.5423729,ca8b476f
1643416581700,2022,01,04,5,28,1.6,9.233333333333333,9.333333333333334,7.64,-65.0,6.556666666666667,0.0,90,0.031342003,14,0.48913044,ca8b47d1
1643326684655,2022,01,04,4,27,0.6333333333333333,8.016666666666667,7.666666666666667,7.38,-29.0,6.8966666666666665,0.0,0,0.061092958,12,0.5505618,ca8b476f
1643245887891,2022,01,04,3,26,2.183333333333333,10.2,10.0,8.01,-44.0,7.276666666666666,0.0,0,0.01925443,0,-1.0,ca8b47d1
1643155981643,2022,01,04,2,25,1.2166666666666668,9.233333333333333,9.0,8.03,-14.0,7.796666666666666,0.0,0,0.03538531,10,0.43585387,ca8b47d1
1643066624918,2022,01,04,1,24,0.38333333333333336,8.15,8.25,7.77,-13.0,7.553333333333333,0.0,0,0.055180695,8,0.45064816,ca8b476f
1642984846473,2022,01,03,0,23,1.6666666666666665,9.15,9.0,7.48,-15.0,7.23,0.0,0,0.04046664,8,0.7222222,ca8b476f
1642898881597,2022,01,03,6,22,1.8,9.5,9.0,7.7,-2.0,7.666666666666667,0.0,660,0.100273535,11,0.58064514,ca8b47d1
1642808174403,2022,01,03,5,21,0.6,8.733333333333333,8.5,8.14,-140.0,5.806666666666667,0.0,0,0.06683587,8,0.46938777,ca8b476f
1642722976584,2022,01,03,4,20,0.9333333333333333,8.516666666666667,8.5,7.59,-4.0,7.523333333333333,0.0,0,0.031173639,11,0.47195533,ca8b476f
1642636259395,2022,01,03,3,19,0.8333333333333334,7.183333333333334,7.5,6.35,-7.0,6.233333333333333,0.0,0,0.036025874,10,0.53246754,ca8b47d1
1642552106801,2022,01,03,2,18,1.4666666666666668,2.0166666666666666,8.333333333333334,0.55,0.0,0.55,0.0,0,0.01574755,0,-1.0,ca8b476f
1642466000297,2022,01,03,1,17,1.55,8.5,7.0,6.96,-10.0,6.793333333333333,0.0,0,0.039900728,7,0.53571427,ca8b476f
1642372298871,2022,01,02,0,16,-0.4833333333333333,7.55,7.0,8.04,-52.0,7.173333333333332,0.0,930,0.04010865,14,0.57731956,ca8b47d1
1642316993611,2022,01,02,6,15,8.15,13.7,12.833333333333334,5.54,-16.0,5.273333333333333,0.0,0,0.08355621,6,0.675,ca8b47d1
1642204363645,2022,01,02,5,14,0.8666666666666667,8.666666666666666,8.083333333333334,7.8,-43.0,7.083333333333333,0.0,0,0.07626849,13,0.4893617,ca8b47d1
1642118460194,2022,01,02,4,13,1.0166666666666666,7.7,7.5,6.68,-2.0,6.6466666666666665,0.0,150,0.021760192,-1,-1.0,ca8b47d1
1642029038518,2022,01,02,3,12,0.16666666666666666,7.7,7.25,7.53,-17.0,7.246666666666667,0.0,0,0.047273684,-1,-1.0,ca8b476f
1641946219869,2022,01,02,2,11,1.1666666666666667,8.65,8.166666666666666,7.49,-44.0,6.756666666666667,0.0,30,0.1077086,-1,-1.0,ca8b476f
1641863086739,2022,01,02,1,10,2.066666666666667,8.45,8.166666666666666,6.38,-7.0,6.263333333333334,0.0,0,0.025257682,-1,-1.0,ca8b47d1
1641776745184,2022,01,01,0,09,2.0833333333333335,9.5,8.5,7.41,-20.0,7.076666666666667,0.0,0,0.062868275,-1,-1.0,ca8b47d1
1641686740960,2022,01,01,6,08,1.0833333333333333,8.9,8.333333333333334,7.81,-9.0,7.659999999999999,0.0,0,0.07449001,-1,-1.0,ca8b476f
1641605951455,2022,01,01,5,07,2.65,8.833333333333334,8.333333333333334,6.19,-12.0,5.99,0.0,30,0.05820359,-1,-1.0,ca8b47d1
1641515654458,2022,01,01,4,06,1.5666666666666667,8.2,8.166666666666666,6.64,-19.0,6.323333333333333,0.0,0,0.05282141,0,0.0,ca8b476f
1641424482799,2022,01,01,3,05,0.23333333333333334,8.333333333333334,8.166666666666666,8.09,-27.0,7.64,0.0,0,0.04074857,7,0.6440678,ca8b476f
1641343726485,2022,01,01,2,04,1.8,9.1,8.833333333333334,7.3,-9.0,7.1499999999999995,0.0,0,0.07457875,8,0.5568182,ca8b476f
1641256603033,2022,01,01,1,03,1.6,8.733333333333333,9.0,7.12,-9.0,6.97,0.0,0,0.052298803,8,0.5697674,ca8b476f
1641174742993,2022,01,00,0,02,2.8666666666666667,9.566666666666666,9.0,6.71,-8.0,6.576666666666666,0.0,0,0.043083806,9,0.43209878,ca8b476f
1641085571737,2022,01,00,6,01,2.1,9.216666666666667,9.166666666666666,7.11,-65.0,6.026666666666667,0.0,0,0.035286233,10,0.45348838,ca8b476f
1640998739098,2021,12,52,5,31,1.9666666666666668,9.3,8.5,7.33,-54.0,6.43,0.0,0,0.06577362,7,0.4868421,ca8b476f
1640911252274,2021,12,52,4,30,1.6666666666666665,9.166666666666666,9.0,7.5,-84.0,6.1,0.0,0,0.018706357,-1,-1.0,ca8b476f
1640824514174,2021,12,52,3,29,1.5833333333333335,8.5,8.5,6.93,-10.0,6.763333333333333,0.0,0,0.06520699,9,0.565401,ca8b476f
1640735240342,2021,12,52,2,28,0.7833333333333333,8.7,9.0,7.91,-20.0,7.576666666666667,0.0,0,0.11168515,7,0.29473683,ca8b476f
1640650264092,2021,12,52,1,27,1.1833333333333333,8.4,8.166666666666666,7.23,-9.0,7.08,0.0,0,0.11203671,7,0.33333334,ca8b476f
1640562936553,2021,12,51,0,26,0.9166666666666666,8.25,8.5,7.32,-31.0,6.803333333333334,0.0,0,0.0477595,11,0.47727272,ca8b476f
1640478069944,2021,12,51,6,25,1.35,8.75,8.5,7.41,-22.0,7.043333333333334,0.0,0,0.020440055,5,0.62068963,ca8b476f
1640395829247,2021,12,51,5,24,2.5,9.516666666666667,9.5,7.02,-2.0,6.986666666666666,0.0,0,0.08126304,11,0.5176471,ca8b476f
1640330839819,2021,12,51,4,23,8.45,8.9,8.7,0.45,-10.0,0.2833333333333333,0.0,0,0.003208516,0,0.0,ca8b476f
1640306848035,2021,12,51,4,23,1.7833333333333332,8.433333333333334,8.5,6.66,-27.0,6.21,0.0,0,0.06789736,7,0.55,ca8b476f
1640219827203,2021,12,51,3,22,1.6166666666666667,8.466666666666667,8.5,6.85,-27.0,6.3999999999999995,0.0,0,0.05113246,6,0.6075949,ca8b476f
